id,date,time,teensytime,record_sn,voltage,current,teensytemp,nano_value1,nano_value2,nano_value3,nano_value4,valve_state,x_pos,y_pos,alt,eu_x,eu_y,eu_z,acc_x,acc_y,acc_z,lat,lon,gps_alt
1177,2025-05-13,14:00:58.800,588100000,01177,11.941,0.496,36.52,548,652,447,601,OPEN,12.94,21.76,46867.74,-0.2,-3.46,-0.49,-0.007,0.007,0.93,27.705588,85.329588,46867.74
1178,2025-05-13,14:00:58.850,588600000,01178,11.941,0.496,36.52,548,652,447,601,OPEN,12.94,21.77,46955.45,-0.19,-3.46,-0.49,-0.007,0.007,0.92,27.705588,85.329588,46955.45
1179,2025-05-13,14:00:58.900,589100000,01179,11.941,0.496,36.52,548,652,447,601,OPEN,12.95,21.77,47043.24,-0.19,-3.46,-0.49,-0.007,0.007,0.92,27.705589,85.329589,47043.24
1180,2025-05-13,14:00:58.950,589600000,01180,11.941,0.496,36.52,548,652,447,601,OPEN,12.95,21.77,47131.12,-0.19,-3.46,-0.49,-0.007,0.007,0.92,27.705589,85.329589,47131.12
1181,2025-05-13,14:00:59.000,590100000,01181,11.941,0.496,36.52,548,652,447,601,OPEN,12.95,21.77,47219.1,-0.19,-3.46,-0.49,-0.007,0.007,0.92,27.70559,85.32959,47219.1
1182,2025-05-13,14:00:59.050,590600000,01182,11.941,0.496,36.52,548,652,447,601,OPEN,12.95,21.77,47307.16,-0.18,-3.47,-0.49,-0.007,0.007,0.92,27.70559,85.32959,47307.16
1183,2025-05-13,14:00:59.100,591100000,01183,11.941,0.496,36.52,548,652,447,601,OPEN,12.96,21.77,47395.31,-0.18,-3.47,-0.49,-0.007,0.007,0.92,27.705591,85.329591,47395.31
1184,2025-05-13,14:00:59.150,591600000,01184,11.941,0.496,36.52,548,652,447,601,OPEN,12.96,21.77,47483.55,-0.18,-3.47,-0.49,-0.007,0.007,0.92,27.705591,85.329591,47483.55
1185,2025-05-13,14:00:59.200,592100000,01185,11.941,0.496,36.52,548,652,447,601,OPEN,12.96,21.78,47571.88,-0.18,-3.47,-0.49,-0.007,0.007,0.92,27.705592,85.329592,47571.88
1186,2025-05-13,14:00:59.250,592600000,01186,11.941,0.496,36.52,548,652,447,601,OPEN,12.96,21.78,47660.3,-0.18,-3.47,-0.49,-0.007,0.008,0.92,27.705592,85.329592,47660.3
1187,2025-05-13,14:00:59.300,593100000,01187,11.941,0.497,36.52,548,652,447,601,OPEN,12.96,21.78,47748.81,-0.17,-3.47,-0.49,-0.006,0.008,0.92,27.705593,85.329593,47748.81
1188,2025-05-13,14:00:59.350,593600000,01188,11.941,0.497,36.52,548,652,447,601,OPEN,12.97,21.78,47837.41,-0.17,-3.47,-0.49,-0.006,0.008,0.92,27.705593,85.329593,47837.41
1189,2025-05-13,14:00:59.400,594100000,01189,11.941,0.497,36.52,548,652,447,601,OPEN,12.97,21.78,47926.1,-0.17,-3.48,-0.49,-0.006,0.008,0.91,27.705594,85.329594,47926.1
1190,2025-05-13,14:00:59.450,594600000,01190,11.941,0.497,36.52,548,652,447,601,OPEN,12.97,21.78,48014.87,-0.17,-3.48,-0.49,-0.006,0.008,0.91,27.705594,85.329594,48014.87
1191,2025-05-13,14:00:59.500,595100000,01191,11.941,0.497,36.52,548,652,447,601,OPEN,12.97,21.79,48103.74,-0.16,-3.48,-0.49,-0.006,0.008,0.91,27.705595,85.329595,48103.74
1192,2025-05-13,14:00:59.550,595600000,01192,11.94,0.497,36.52,548,652,447,601,OPEN,12.98,21.79,48192.7,-0.16,-3.48,-0.49,-0.006,0.008,0.91,27.705595,85.329595,48192.7
1193,2025-05-13,14:00:59.600,596100000,01193,11.94,0.497,36.52,548,652,447,601,OPEN,12.98,21.79,48281.75,-0.16,-3.48,-0.49,-0.006,0.008,0.91,27.705596,85.329596,48281.75
1194,2025-05-13,14:00:59.650,596600000,01194,11.94,0.497,36.52,548,652,447,601,OPEN,12.98,21.79,48370.88,-0.16,-3.48,-0.49,-0.006,0.008,0.91,27.705596,85.329596,48370.88
1195,2025-05-13,14:00:59.700,597100000,01195,11.94,0.497,36.52,548,652,447,601,OPEN,12.98,21.79,48460.11,-0.15,-3.48,-0.49,-0.006,0.008,0.91,27.705597,85.329597,48460.11
1196,2025-05-13,14:00:59.750,597600000,01196,11.94,0.497,36.52,548,652,447,601,OPEN,12.99,21.79,48549.43,-0.15,-3.49,-0.49,-0.006,0.008,0.91,27.705597,85.329597,48549.43
1197,2025-05-13,14:00:59.800,598100000,01197,11.94,0.497,36.52,548,652,447,601,OPEN,12.99,21.79,48638.83,-0.15,-3.49,-0.49,-0.006,0.008,0.91,27.705598,85.329598,48638.83
1198,2025-05-13,14:00:59.850,598600000,01198,11.94,0.497,36.51,548,652,447,601,OPEN,12.99,21.8,48728.33,-0.15,-3.49,-0.49,-0.006,0.008,0.91,27.705598,85.329598,48728.33
1199,2025-05-13,14:00:59.900,599100000,01199,11.94,0.497,36.51,548,652,447,601,OPEN,13.0,21.8,48817.92,-0.14,-3.49,-0.49,-0.006,0.008,0.91,27.705599,85.329599,48817.92
1200,2025-05-13,14:00:59.950,599600000,01200,11.94,0.497,36.51,548,652,447,601,OPEN,13.0,21.8,48907.59,-0.14,-3.49,-0.49,-0.005,0.008,0.9,27.705599,85.3296,48907.59
1201,2025-05-13,14:01:00.000,600100000,01201,11.94,0.497,36.51,548,652,447,601,OPEN,13.0,21.8,48997.36,-0.14,-3.49,-0.49,-0.005,0.008,0.9,27.7056,85.3296,48997.36
1202,2025-05-13,14:01:00.050,600600000,01202,11.94,0.497,36.51,548,652,447,601,OPEN,13.0,21.8,49087.21,-0.14,-3.5,-0.5,-0.005,0.008,0.9,27.7056,85.3296,49087.21
1203,2025-05-13,14:01:00.100,601100000,01203,11.94,0.497,36.51,548,652,447,601,OPEN,13.01,21.8,49177.16,-0.13,-3.5,-0.5,-0.005,0.009,0.9,27.705601,85.329601,49177.16
1204,2025-05-13,14:01:00.150,601600000,01204,11.94,0.497,36.51,548,652,447,601,OPEN,13.01,21.8,49267.19,-0.13,-3.5,-0.5,-0.005,0.009,0.9,27.705601,85.329601,49267.19
1205,2025-05-13,14:01:00.200,602100000,01205,11.94,0.497,36.51,548,652,447,601,OPEN,13.01,21.81,49357.32,-0.13,-3.5,-0.5,-0.005,0.009,0.9,27.705602,85.329602,49357.32
1206,2025-05-13,14:01:00.250,602600000,01206,11.94,0.497,36.51,548,652,448,601,OPEN,13.01,21.81,49447.53,-0.13,-3.5,-0.5,-0.005,0.009,0.9,27.705602,85.329602,49447.53
1207,2025-05-13,14:01:00.300,603100000,01207,11.94,0.497,36.51,548,652,448,601,OPEN,13.02,21.81,49537.83,-0.13,-3.5,-0.5,-0.005,0.009,0.9,27.705603,85.329603,49537.83
1208,2025-05-13,14:01:00.350,603600000,01208,11.94,0.498,36.51,548,652,448,601,OPEN,13.02,21.81,49628.23,-0.12,-3.5,-0.5,-0.005,0.009,0.9,27.705603,85.329603,49628.23
1209,2025-05-13,14:01:00.400,604100000,01209,11.94,0.498,36.51,548,652,448,601,OPEN,13.02,21.81,49718.71,-0.12,-3.51,-0.5,-0.005,0.009,0.9,27.705604,85.329604,49718.71
1210,2025-05-13,14:01:00.450,604600000,01210,11.94,0.498,36.51,548,652,448,601,OPEN,13.02,21.81,49809.29,-0.12,-3.51,-0.5,-0.005,0.009,0.9,27.705604,85.329604,49809.29
1211,2025-05-13,14:01:00.500,605100000,01211,11.94,0.498,36.51,548,652,448,601,OPEN,13.03,21.82,49899.95,-0.12,-3.51,-0.5,-0.004,0.009,0.89,27.705605,85.329605,49899.95
1212,2025-05-13,14:01:00.550,605600000,01212,11.939,0.498,36.51,548,652,448,601,OPEN,13.03,21.82,49990.7,-0.11,-3.51,-0.5,-0.004,0.009,0.89,27.705605,85.329605,49990.7
1213,2025-05-13,14:01:00.600,606100000,01213,11.939,0.498,36.51,548,652,448,601,OPEN,13.03,21.82,50081.55,-0.11,-3.51,-0.5,-0.004,0.009,0.89,27.705606,85.329606,50081.55
1214,2025-05-13,14:01:00.650,606600000,01214,11.939,0.498,36.51,548,652,448,601,OPEN,13.03,21.82,50172.48,-0.11,-3.51,-0.5,-0.004,0.009,0.89,27.705606,85.329606,50172.48
1215,2025-05-13,14:01:00.700,607100000,01215,11.939,0.498,36.51,548,652,448,601,OPEN,13.04,21.82,50263.51,-0.11,-3.51,-0.5,-0.004,0.009,0.89,27.705607,85.329607,50263.51
1216,2025-05-13,14:01:00.750,607600000,01216,11.939,0.498,36.51,548,652,448,601,OPEN,13.04,21.82,50354.62,-0.1,-3.52,-0.5,-0.004,0.009,0.89,27.705607,85.329607,50354.62
1217,2025-05-13,14:01:00.800,608100000,01217,11.939,0.498,36.51,548,652,448,601,OPEN,13.04,21.82,50445.82,-0.1,-3.52,-0.5,-0.004,0.009,0.89,27.705608,85.329608,50445.82
1218,2025-05-13,14:01:00.850,608600000,01218,11.939,0.498,36.51,549,652,448,601,OPEN,13.04,21.83,50537.12,-0.1,-3.52,-0.5,-0.004,0.009,0.89,27.705608,85.329608,50537.12
1219,2025-05-13,14:01:00.900,609100000,01219,11.939,0.498,36.51,549,652,448,601,OPEN,13.04,21.83,50628.5,-0.1,-3.52,-0.5,-0.004,0.009,0.89,27.705609,85.329609,50628.5
1220,2025-05-13,14:01:00.950,609600000,01220,11.939,0.498,36.51,549,652,448,601,OPEN,13.05,21.83,50719.98,-0.09,-3.52,-0.5,-0.004,0.009,0.89,27.705609,85.329609,50719.98
1221,2025-05-13,14:01:01.000,610100000,01221,11.939,0.498,36.51,549,652,448,601,OPEN,13.05,21.83,50811.54,-0.09,-3.52,-0.5,-0.004,0.009,0.89,27.70561,85.32961,50811.54
1222,2025-05-13,14:01:01.050,610600000,01222,11.939,0.498,36.51,549,652,448,601,OPEN,13.05,21.83,50903.2,-0.09,-3.53,-0.5,-0.003,0.009,0.88,27.70561,85.32961,50903.2
1223,2025-05-13,14:01:01.100,611100000,01223,11.939,0.498,36.51,549,652,448,601,OPEN,13.05,21.83,50994.94,-0.09,-3.53,-0.5,-0.003,0.009,0.88,27.705611,85.329611,50994.94
1224,2025-05-13,14:01:01.150,611600000,01224,11.939,0.498,36.51,549,652,448,601,OPEN,13.06,21.83,51086.77,-0.08,-3.53,-0.5,-0.003,0.009,0.88,27.705611,85.329611,51086.77
1225,2025-05-13,14:01:01.200,612100000,01225,11.939,0.498,36.51,549,652,448,601,OPEN,13.06,21.84,51178.7,-0.08,-3.53,-0.5,-0.003,0.009,0.88,27.705612,85.329612,51178.7
1226,2025-05-13,14:01:01.250,612600000,01226,11.939,0.498,36.51,549,652,448,601,OPEN,13.06,21.84,51270.71,-0.08,-3.53,-0.5,-0.003,0.01,0.88,27.705612,85.329612,51270.71
1227,2025-05-13,14:01:01.300,613100000,01227,11.939,0.498,36.51,549,652,448,601,OPEN,13.06,21.84,51362.82,-0.08,-3.53,-0.5,-0.003,0.01,0.88,27.705613,85.329613,51362.82
1228,2025-05-13,14:01:01.350,613600000,01228,11.939,0.499,36.51,549,652,448,601,OPEN,13.07,21.84,51455.01,-0.07,-3.53,-0.5,-0.003,0.01,0.88,27.705613,85.329613,51455.01
1229,2025-05-13,14:01:01.400,614100000,01229,11.939,0.499,36.51,549,652,448,601,OPEN,13.07,21.84,51547.3,-0.07,-3.54,-0.5,-0.003,0.01,0.88,27.705614,85.329614,51547.3
1230,2025-05-13,14:01:01.450,614600000,01230,11.939,0.499,36.51,549,652,448,601,OPEN,13.07,21.84,51639.68,-0.07,-3.54,-0.5,-0.003,0.01,0.88,27.705614,85.329614,51639.68
1231,2025-05-13,14:01:01.500,615100000,01231,11.938,0.499,36.51,549,652,448,601,OPEN,13.07,21.84,51732.14,-0.07,-3.54,-0.5,-0.003,0.01,0.88,27.705615,85.329615,51732.14
1232,2025-05-13,14:01:01.550,615600000,01232,11.938,0.499,36.51,549,652,448,601,OPEN,13.08,21.85,51824.7,-0.06,-3.54,-0.5,-0.003,0.01,0.88,27.705615,85.329615,51824.7
1233,2025-05-13,14:01:01.600,616100000,01233,11.938,0.499,36.51,549,652,449,601,OPEN,13.08,21.85,51917.35,-0.06,-3.54,-0.5,-0.002,0.01,0.88,27.705616,85.329616,51917.35
1234,2025-05-13,14:01:01.650,616600000,01234,11.938,0.499,36.51,549,652,449,601,OPEN,13.08,21.85,52010.08,-0.06,-3.54,-0.5,-0.002,0.01,0.87,27.705616,85.329617,52010.08
1235,2025-05-13,14:01:01.700,617100000,01235,11.938,0.499,36.51,549,652,449,601,OPEN,13.09,21.85,52102.91,-0.06,-3.54,-0.5,-0.002,0.01,0.87,27.705617,85.329617,52102.91
1236,2025-05-13,14:01:01.750,617600000,01236,11.938,0.499,36.51,549,652,449,601,OPEN,13.09,21.85,52195.83,-0.05,-3.55,-0.5,-0.002,0.01,0.87,27.705617,85.329617,52195.83
1237,2025-05-13,14:01:01.800,618100000,01237,11.938,0.499,36.51,549,652,449,601,OPEN,13.09,21.85,52288.83,-0.05,-3.55,-0.5,-0.002,0.01,0.87,27.705618,85.329618,52288.83
1238,2025-05-13,14:01:01.850,618600000,01238,11.938,0.499,36.5,549,652,449,601,OPEN,13.09,21.86,52381.93,-0.05,-3.55,-0.5,-0.002,0.01,0.87,27.705618,85.329618,52381.93
1239,2025-05-13,14:01:01.900,619100000,01239,11.938,0.499,36.5,549,652,449,601,OPEN,13.1,21.86,52475.12,-0.05,-3.55,-0.5,-0.002,0.01,0.87,27.705619,85.329619,52475.12
1240,2025-05-13,14:01:01.950,619600000,01240,11.938,0.499,36.5,549,652,449,601,OPEN,13.1,21.86,52568.4,-0.04,-3.55,-0.5,-0.002,0.01,0.87,27.705619,85.329619,52568.4
1241,2025-05-13,14:01:02.000,620100000,01241,11.938,0.499,36.5,549,652,449,601,OPEN,13.1,21.86,52661.77,-0.04,-3.55,-0.5,-0.002,0.01,0.87,27.70562,85.32962,52661.77
1242,2025-05-13,14:01:02.050,620600000,01242,11.938,0.499,36.5,549,652,449,601,OPEN,13.1,21.86,52755.23,-0.04,-3.55,-0.5,-0.002,0.01,0.87,27.70562,85.32962,52755.23
1243,2025-05-13,14:01:02.100,621100000,01243,11.938,0.499,36.5,549,652,449,601,OPEN,13.11,21.86,52848.78,-0.04,-3.56,-0.5,-0.001,0.01,0.87,27.705621,85.329621,52848.78
1244,2025-05-13,14:01:02.150,621600000,01244,11.938,0.499,36.5,549,652,449,601,OPEN,13.11,21.86,52942.42,-0.03,-3.56,-0.5,-0.001,0.01,0.87,27.705621,85.329621,52942.42
1245,2025-05-13,14:01:02.200,622100000,01245,11.938,0.499,36.5,549,652,449,601,OPEN,13.11,21.87,53036.15,-0.03,-3.56,-0.5,-0.001,0.01,0.86,27.705622,85.329622,53036.15
1246,2025-05-13,14:01:02.250,622600000,01246,11.938,0.499,36.5,549,652,449,601,OPEN,13.11,21.87,53129.97,-0.03,-3.56,-0.5,-0.001,0.01,0.86,27.705622,85.329622,53129.97
1247,2025-05-13,14:01:02.300,623100000,01247,11.938,0.499,36.5,549,652,449,601,OPEN,13.12,21.87,53223.88,-0.03,-3.56,-0.5,-0.001,0.01,0.86,27.705623,85.329623,53223.88
1248,2025-05-13,14:01:02.350,623600000,01248,11.938,0.5,36.5,549,652,449,601,OPEN,13.12,21.87,53317.89,-0.02,-3.56,-0.5,-0.001,0.01,0.86,27.705623,85.329623,53317.89
1249,2025-05-13,14:01:02.400,624100000,01249,11.938,0.5,36.5,549,652,449,601,OPEN,13.12,21.87,53411.98,-0.02,-3.56,-0.5,-0.001,0.01,0.86,27.705624,85.329624,53411.98
1250,2025-05-13,14:01:02.450,624600000,01250,11.938,0.5,36.5,549,652,449,601,OPEN,13.12,21.87,53506.16,-0.02,-3.57,-0.5,-0.001,0.01,0.86,27.705624,85.329624,53506.16
1251,2025-05-13,14:01:02.500,625100000,01251,11.938,0.5,36.5,549,652,449,601,OPEN,13.12,21.88,53600.44,-0.02,-3.57,-0.5,-0.001,0.01,0.86,27.705625,85.329625,53600.44
1252,2025-05-13,14:01:02.550,625600000,01252,11.937,0.5,36.5,549,652,449,601,OPEN,13.13,21.88,53694.8,-0.01,-3.57,-0.5,-0.001,0.01,0.86,27.705626,85.329625,53694.8
1253,2025-05-13,14:01:02.600,626100000,01253,11.937,0.5,36.5,549,652,449,601,OPEN,13.13,21.88,53789.26,-0.01,-3.57,-0.5,-0.0,0.01,0.86,27.705626,85.329626,53789.26
1254,2025-05-13,14:01:02.650,626600000,01254,11.937,0.5,36.5,549,652,449,601,OPEN,13.13,21.88,53883.8,-0.01,-3.57,-0.5,-0.0,0.01,0.86,27.705626,85.329626,53883.8
1255,2025-05-13,14:01:02.700,627100000,01255,11.937,0.5,36.5,549,652,449,601,OPEN,13.13,21.88,53978.44,-0.01,-3.57,-0.5,-0.0,0.01,0.86,27.705627,85.329627,53978.44
1256,2025-05-13,14:01:02.750,627600000,01256,11.937,0.5,36.5,549,652,449,601,OPEN,13.14,21.88,54073.16,-0.0,-3.57,-0.5,-0.0,0.01,0.86,27.705627,85.329627,54073.16
1257,2025-05-13,14:01:02.800,628100000,01257,11.937,0.5,36.5,549,652,449,601,OPEN,13.14,21.88,54167.98,-0.0,-3.58,-0.5,-0.0,0.01,0.85,27.705628,85.329628,54167.98
1258,2025-05-13,14:01:02.850,628600000,01258,11.937,0.5,36.5,550,652,450,601,OPEN,13.14,21.89,54262.89,0.0,-3.58,-0.5,0.0,0.01,0.85,27.705628,85.329628,54262.89
1259,2025-05-13,14:01:02.900,629100000,01259,11.937,0.5,36.5,550,652,450,601,OPEN,13.14,21.89,54357.89,0.0,-3.58,-0.5,0.0,0.01,0.85,27.705629,85.329629,54357.89
1260,2025-05-13,14:01:02.950,629600000,01260,11.937,0.5,36.5,550,652,450,601,OPEN,13.15,21.89,54452.98,0.01,-3.58,-0.5,0.0,0.01,0.85,27.705629,85.329629,54452.98
1261,2025-05-13,14:01:03.000,630100000,01261,11.937,0.5,36.5,550,652,450,601,OPEN,13.15,21.89,54548.16,0.01,-3.58,-0.5,0.0,0.01,0.85,27.70563,85.32963,54548.16
1262,2025-05-13,14:01:03.050,630600000,01262,11.937,0.5,36.5,550,652,450,601,OPEN,13.15,21.89,54643.43,0.01,-3.58,-0.5,0.0,0.01,0.85,27.70563,85.32963,54643.43
1263,2025-05-13,14:01:03.100,631100000,01263,11.937,0.5,36.5,550,652,450,601,OPEN,13.16,21.89,54738.79,0.01,-3.58,-0.5,0.001,0.01,0.85,27.705631,85.329631,54738.79
1264,2025-05-13,14:01:03.150,631600000,01264,11.937,0.5,36.5,550,652,450,601,OPEN,13.16,21.89,54834.24,0.02,-3.59,-0.5,0.001,0.01,0.85,27.705631,85.329631,54834.24
1265,2025-05-13,14:01:03.200,632100000,01265,11.937,0.5,36.5,550,652,450,601,OPEN,13.16,21.9,54929.78,0.02,-3.59,-0.5,0.001,0.01,0.85,27.705632,85.329632,54929.78
1266,2025-05-13,14:01:03.250,632600000,01266,11.937,0.5,36.5,550,652,450,601,OPEN,13.16,21.9,55025.42,0.02,-3.59,-0.5,0.001,0.01,0.85,27.705632,85.329632,55025.42
1267,2025-05-13,14:01:03.300,633100000,01267,11.937,0.5,36.5,550,652,450,601,OPEN,13.16,21.9,55121.14,0.02,-3.59,-0.5,0.001,0.01,0.85,27.705633,85.329633,55121.14
1268,2025-05-13,14:01:03.350,633600000,01268,11.937,0.501,36.5,550,652,450,601,OPEN,13.17,21.9,55216.96,0.03,-3.59,-0.5,0.001,0.01,0.85,27.705633,85.329633,55216.96
1269,2025-05-13,14:01:03.400,634100000,01269,11.937,0.501,36.5,550,652,450,601,OPEN,13.17,21.9,55312.86,0.03,-3.59,-0.5,0.001,0.01,0.84,27.705634,85.329634,55312.86
1270,2025-05-13,14:01:03.450,634600000,01270,11.937,0.501,36.5,550,652,450,601,OPEN,13.17,21.9,55408.86,0.03,-3.59,-0.5,0.001,0.01,0.84,27.705634,85.329634,55408.86
1271,2025-05-13,14:01:03.500,635100000,01271,11.937,0.501,36.5,550,652,450,601,OPEN,13.18,21.91,55504.95,0.03,-3.6,-0.5,0.001,0.01,0.84,27.705635,85.329635,55504.95
1272,2025-05-13,14:01:03.550,635600000,01272,11.936,0.501,36.5,550,652,450,601,OPEN,13.18,21.91,55601.13,0.04,-3.6,-0.5,0.001,0.01,0.84,27.705635,85.329635,55601.13
1273,2025-05-13,14:01:03.600,636100000,01273,11.936,0.501,36.5,550,652,450,601,OPEN,13.18,21.91,55697.4,0.04,-3.6,-0.5,0.002,0.01,0.84,27.705636,85.329636,55697.4
1274,2025-05-13,14:01:03.650,636600000,01274,11.936,0.501,36.5,550,652,450,601,OPEN,13.18,21.91,55793.76,0.04,-3.6,-0.5,0.002,0.01,0.84,27.705636,85.329636,55793.76
1275,2025-05-13,14:01:03.700,637100000,01275,11.936,0.501,36.5,550,652,450,601,OPEN,13.19,21.91,55890.21,0.04,-3.6,-0.5,0.002,0.01,0.84,27.705637,85.329637,55890.21
1276,2025-05-13,14:01:03.750,637600000,01276,11.936,0.501,36.5,550,652,450,601,OPEN,13.19,21.91,55986.75,0.05,-3.6,-0.5,0.002,0.01,0.84,27.705637,85.329637,55986.75
1277,2025-05-13,14:01:03.800,638100000,01277,11.936,0.501,36.5,550,652,450,601,OPEN,13.19,21.91,56083.38,0.05,-3.6,-0.5,0.002,0.01,0.84,27.705638,85.329638,56083.38
1278,2025-05-13,14:01:03.850,638600000,01278,11.936,0.501,36.49,550,652,450,601,OPEN,13.19,21.92,56180.1,0.05,-3.61,-0.5,0.002,0.01,0.84,27.705638,85.329638,56180.1
1279,2025-05-13,14:01:03.900,639100000,01279,11.936,0.501,36.49,550,652,450,601,OPEN,13.2,21.92,56276.92,0.05,-3.61,-0.5,0.002,0.01,0.84,27.705639,85.329639,56276.92
1280,2025-05-13,14:01:03.950,639600000,01280,11.936,0.501,36.49,550,652,450,601,OPEN,13.2,21.92,56373.82,0.06,-3.61,-0.5,0.002,0.01,0.83,27.705639,85.329639,56373.82
1281,2025-05-13,14:01:04.000,640100000,01281,11.936,0.501,36.49,550,652,450,601,OPEN,13.2,21.92,56470.82,0.06,-3.61,-0.5,0.002,0.01,0.83,27.70564,85.32964,56470.82
1282,2025-05-13,14:01:04.050,640600000,01282,11.936,0.501,36.49,550,652,450,601,OPEN,13.2,21.92,56567.91,0.06,-3.61,-0.5,0.002,0.01,0.83,27.70564,85.32964,56567.91
1283,2025-05-13,14:01:04.100,641100000,01283,11.936,0.501,36.49,550,652,451,601,OPEN,13.21,21.92,56665.09,0.06,-3.61,-0.5,0.003,0.01,0.83,27.705641,85.329641,56665.09
1284,2025-05-13,14:01:04.150,641600000,01284,11.936,0.501,36.49,550,652,451,601,OPEN,13.21,21.92,56762.36,0.07,-3.61,-0.5,0.003,0.01,0.83,27.705641,85.329641,56762.36
1285,2025-05-13,14:01:04.200,642100000,01285,11.936,0.501,36.49,550,652,451,601,OPEN,13.21,21.93,56859.72,0.07,-3.62,-0.5,0.003,0.01,0.83,27.705642,85.329642,56859.72
1286,2025-05-13,14:01:04.250,642600000,01286,11.936,0.501,36.49,550,652,451,601,OPEN,13.21,21.93,56957.17,0.07,-3.62,-0.5,0.003,0.01,0.83,27.705642,85.329642,56957.17
1287,2025-05-13,14:01:04.300,643100000,01287,11.936,0.501,36.49,550,652,451,601,OPEN,13.21,21.93,57054.71,0.07,-3.62,-0.5,0.003,0.01,0.83,27.705643,85.329643,57054.71
1288,2025-05-13,14:01:04.350,643600000,01288,11.936,0.502,36.49,550,652,451,601,OPEN,13.22,21.93,57152.35,0.08,-3.62,-0.5,0.003,0.01,0.83,27.705643,85.329643,57152.35
1289,2025-05-13,14:01:04.400,644100000,01289,11.936,0.502,36.49,550,652,451,601,OPEN,13.22,21.93,57250.07,0.08,-3.62,-0.5,0.003,0.01,0.83,27.705644,85.329644,57250.07
1290,2025-05-13,14:01:04.450,644600000,01290,11.936,0.502,36.49,550,652,451,601,OPEN,13.22,21.93,57347.89,0.08,-3.62,-0.5,0.003,0.009,0.83,27.705644,85.329645,57347.89
1291,2025-05-13,14:01:04.500,645100000,01291,11.935,0.502,36.49,550,652,451,601,OPEN,13.22,21.93,57445.79,0.08,-3.62,-0.5,0.003,0.009,0.83,27.705645,85.329645,57445.79
1292,2025-05-13,14:01:04.550,645600000,01292,11.935,0.502,36.49,550,652,451,601,OPEN,13.23,21.94,57543.79,0.09,-3.63,-0.5,0.003,0.009,0.82,27.705645,85.329645,57543.79
1293,2025-05-13,14:01:04.600,646100000,01293,11.935,0.502,36.49,550,652,451,601,OPEN,13.23,21.94,57641.88,0.09,-3.63,-0.5,0.003,0.009,0.82,27.705646,85.329646,57641.88
1294,2025-05-13,14:01:04.650,646600000,01294,11.935,0.502,36.49,550,652,451,601,OPEN,13.23,21.94,57740.06,0.09,-3.63,-0.5,0.004,0.009,0.82,27.705646,85.329646,57740.06
1295,2025-05-13,14:01:04.700,647100000,01295,11.935,0.502,36.49,550,652,451,601,OPEN,13.23,21.94,57838.33,0.09,-3.63,-0.5,0.004,0.009,0.82,27.705647,85.329647,57838.33
1296,2025-05-13,14:01:04.750,647600000,01296,11.935,0.502,36.49,550,652,451,601,OPEN,13.24,21.94,57936.69,0.1,-3.63,-0.5,0.004,0.009,0.82,27.705647,85.329647,57936.69
1297,2025-05-13,14:01:04.800,648100000,01297,11.935,0.502,36.49,550,652,451,601,OPEN,13.24,21.94,58035.15,0.1,-3.63,-0.5,0.004,0.009,0.82,27.705648,85.329648,58035.15
1298,2025-05-13,14:01:04.850,648600000,01298,11.935,0.502,36.49,551,652,451,601,OPEN,13.24,21.95,58133.69,0.1,-3.63,-0.5,0.004,0.009,0.82,27.705648,85.329648,58133.69
1299,2025-05-13,14:01:04.900,649100000,01299,11.935,0.502,36.49,551,652,451,601,OPEN,13.25,21.95,58232.33,0.1,-3.63,-0.5,0.004,0.009,0.82,27.705649,85.329649,58232.33
1300,2025-05-13,14:01:04.950,649600000,01300,11.935,0.502,36.49,551,652,451,601,OPEN,13.25,21.95,58331.06,0.11,-3.64,-0.5,0.004,0.009,0.82,27.705649,85.329649,58331.06
1301,2025-05-13,14:01:05.000,650100000,01301,11.935,0.502,36.49,551,652,451,601,OPEN,13.25,21.95,58429.88,0.11,-3.64,-0.5,0.004,0.009,0.82,27.70565,85.32965,58429.88
1302,2025-05-13,14:01:05.050,650600000,01302,11.935,0.502,36.49,551,652,451,601,OPEN,13.25,21.95,58528.79,0.11,-3.64,-0.5,0.004,0.009,0.82,27.70565,85.32965,58528.79
1303,2025-05-13,14:01:05.100,651100000,01303,11.935,0.502,36.49,551,652,451,601,OPEN,13.25,21.95,58627.79,0.11,-3.64,-0.5,0.004,0.009,0.82,27.705651,85.329651,58627.79
1304,2025-05-13,14:01:05.150,651600000,01304,11.935,0.502,36.49,551,652,451,601,OPEN,13.26,21.95,58726.88,0.11,-3.64,-0.5,0.004,0.009,0.82,27.705651,85.329651,58726.88
1305,2025-05-13,14:01:05.200,652100000,01305,11.935,0.502,36.49,551,652,451,601,OPEN,13.26,21.96,58826.06,0.12,-3.64,-0.5,0.005,0.009,0.81,27.705652,85.329652,58826.06
1306,2025-05-13,14:01:05.250,652600000,01306,11.935,0.502,36.49,551,652,451,601,OPEN,13.26,21.96,58925.34,0.12,-3.64,-0.5,0.005,0.009,0.81,27.705652,85.329652,58925.34
1307,2025-05-13,14:01:05.300,653100000,01307,11.935,0.502,36.49,551,652,451,601,OPEN,13.27,21.96,59024.71,0.12,-3.65,-0.5,0.005,0.009,0.81,27.705653,85.329653,59024.71
